NRO_CLIENT,TARIFA,CATEGORIA,CNS_ACT_FP,CNS_ACT_HP,SET,ALIMENTAD,SED,SEC_TIPICO,MES,CNS_ACT_SOMA,ANO,quadrado,datetime
2020030, BT5B,0.0,27.3,0.0,SL,3,A-03643,1,6,27.3,2021,316,2021-6
2020030, BT5B,0.0,38.3,0.0,SL,3,A-03643,1,7,38.3,2021,316,2021-7
2020030, BT5B,0.0,32.2,0.0,SL,3,A-03643,1,8,32.2,2021,316,2021-8
2020030, BT5B,0.0,25.0,0.0,SL,3,A-03643,1,9,25.0,2021,316,2021-9
2020030, BT5B,0.0,24.4,0.0,SL,3,A-03643,1,10,24.4,2021,316,2021-10
2020030, BT5B,0.0,23.7,0.0,SL,3,A-03643,1,11,23.7,2021,316,2021-11
2020030, BT5B,0.0,20.8,0.0,SL,3,A-03643,1,12,20.8,2021,316,2021-12
2021988, BT5B,0.0,418.9,0.0,LU,4,A-03731,1,7,418.9,2021,216,2021-7
2021988, BT5B,0.0,540.0,0.0,LU,4,A-03731,1,8,540.0,2021,216,2021-8
2021988, BT5B,0.0,504.7,0.0,LU,4,A-03731,1,9,504.7,2021,216,2021-9
2021988, BT5B,0.0,620.6,0.0,LU,4,A-03731,1,10,620.6,2021,216,2021-10
2021988, BT5B,0.0,619.1,0.0,LU,4,A-03731,1,11,619.1,2021,216,2021-11
2021988, BT5B,0.0,625.8,0.0,LU,4,A-03731,1,12,625.8,2021,216,2021-12
2023163, BT5B,0.0,87.9,0.0,SL,3,S-00305,1,7,87.9,2021,316,2021-7
2023163, BT5B,0.0,82.6,0.0,SL,3,S-00305,1,8,82.6,2021,316,2021-8
2023163, BT5B,0.0,84.7,0.0,SL,3,S-00305,1,9,84.7,2021,316,2021-9
2023163, BT5B,0.0,88.8,0.0,SL,3,S-00305,1,10,88.8,2021,316,2021-10
2023163, BT5B,0.0,81.5,0.0,SL,3,S-00305,1,11,81.5,2021,316,2021-11
2023163, BT5B,0.0,67.3,0.0,SL,3,S-00305,1,12,67.3,2021,316,2021-12
2030221, BT5B,0.0,17.2,0.0,SL,3,A-03643,1,8,17.2,2021,216,2021-8
2030221, BT5B,0.0,40.5,0.0,SL,3,A-03643,1,9,40.5,2021,216,2021-9
2030221, BT5B,0.0,46.5,0.0,SL,3,A-03643,1,10,46.5,2021,216,2021-10
2030221, BT5B,0.0,40.0,0.0,SL,3,A-03643,1,11,40.0,2021,216,2021-11
2030221, BT5B,0.0,35.2,0.0,SL,3,A-03643,1,12,35.2,2021,216,2021-12
2030651, BT5B,0.0,2.5,0.0,SL,3,S-00305,1,8,2.5,2021,316,2021-8
2030651, BT5B,0.0,37.8,0.0,SL,3,S-00305,1,9,37.8,2021,316,2021-9
2030651, BT5B,0.0,82.8,0.0,SL,3,S-00305,1,10,82.8,2021,316,2021-10
2030651, BT5B,0.0,85.3,0.0,SL,3,S-00305,1,11,85.3,2021,316,2021-11
2030651, BT5B,0.0,80.9,0.0,SL,3,S-00305,1,12,80.9,2021,316,2021-12
2030713, BT5B,0.0,126.5,0.0,SL,3,C-08901,1,9,126.5,2021,216,2021-9
2030713, BT5B,0.0,120.5,0.0,SL,3,C-08901,1,10,120.5,2021,216,2021-10
2030713, BT5B,0.0,155.6,0.0,SL,3,C-08901,1,11,155.6,2021,216,2021-11
2030713, BT5B,0.0,148.5,0.0,SL,3,C-08901,1,12,148.5,2021,216,2021-12
2034084, BT5B,0.0,18.4,0.0,LU,4,A-03731,1,10,18.4,2021,216,2021-10
2034084, BT5B,0.0,134.8,0.0,LU,4,A-03731,1,11,134.8,2021,216,2021-11
2034084, BT5B,0.0,117.9,0.0,LU,4,A-03731,1,12,117.9,2021,216,2021-12
2034368, BT5B,0.0,11.9,0.0,SL,3,A-03643,1,10,11.9,2021,316,2021-10
2034368, BT5B,0.0,6.1,0.0,SL,3,A-03643,1,11,6.1,2021,316,2021-11
2034368, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,12,0.0,2021,316,2021-12
2042782, BT5B,0.0,41.7,0.0,SL,3,C-08901,1,11,41.7,2021,216,2021-11
2042782, BT5B,0.0,61.3,0.0,SL,3,C-08901,1,12,61.3,2021,216,2021-12
2042786, BT5B,0.0,112.1,0.0,SL,3,C-08901,1,12,112.1,2021,216,2021-12
2043250, BT5B,0.0,119.5,0.0,SL,3,A-03643,1,11,119.5,2021,316,2021-11
2043250, BT5B,0.0,40.8,0.0,SL,3,A-03643,1,12,40.8,2021,316,2021-12
2044466, BT5B,0.0,95.5,0.0,LU,4,A-03646,1,11,95.5,2021,316,2021-11
2044466, BT5B,0.0,171.8,0.0,LU,4,A-03646,1,12,171.8,2021,316,2021-12
1583, BT5B,0.0,89.0,0.0,LU,4,S-00744,1,1,89.0,2022,216,2022-1
1583, BT5B,0.0,101.0,0.0,LU,4,S-00744,1,2,101.0,2022,216,2022-2
1583, BT5B,0.0,111.4,0.0,LU,4,S-00744,1,3,111.4,2022,216,2022-3
1583, BT5B,0.0,119.6,0.0,LU,4,S-00744,1,4,119.6,2022,216,2022-4
1583, BT5B,0.0,109.7,0.0,LU,4,S-00744,1,5,109.7,2022,216,2022-5
1583, BT5B,0.0,90.5,0.0,LU,4,S-00744,1,6,90.5,2022,216,2022-6
1583, BT5B,0.0,100.5,0.0,LU,4,S-00744,1,7,100.5,2022,216,2022-7
18711, BT5B,0.0,344.0,0.0,SL,3,S-00305,1,1,344.0,2022,316,2022-1
18711, BT5B,0.0,848.2,0.0,SL,3,S-00305,1,2,848.2,2022,316,2022-2
18711, BT5B,0.0,415.1,0.0,SL,3,S-00305,1,3,415.1,2022,316,2022-3
18711, BT5B,0.0,355.2,0.0,SL,3,S-00305,1,4,355.2,2022,316,2022-4
18711, BT5B,0.0,303.0,0.0,SL,3,S-00305,1,5,303.0,2022,316,2022-5
18711, BT5B,0.0,270.3,0.0,SL,3,S-00305,1,6,270.3,2022,316,2022-6
18711, BT5B,0.0,264.5,0.0,SL,3,S-00305,1,7,264.5,2022,316,2022-7
18711, BT5B,0.0,331.4,0.0,SL,3,S-00305,1,8,331.4,2022,316,2022-8
18711, BT5B,0.0,350.8,0.0,SL,3,S-00305,1,9,350.8,2022,316,2022-9
18711, BT5B,0.0,451.9,0.0,SL,3,S-00305,1,10,451.9,2022,316,2022-10
18711, BT5B,0.0,307.9,0.0,SL,3,S-00305,1,11,307.9,2022,316,2022-11
18711, BT5B,0.0,315.0,0.0,SL,3,S-00305,1,12,315.0,2022,316,2022-12
19762, BT5B,0.0,217.0,0.0,SL,3,S-00304,1,1,217.0,2022,216,2022-1
19762, BT5B,0.0,232.0,0.0,SL,3,S-00304,1,2,232.0,2022,216,2022-2
19762, BT5B,0.0,1090.4,0.0,SL,3,S-00304,1,3,1090.4,2022,216,2022-3
19762, BT5B,0.0,371.6,0.0,SL,3,S-00304,1,4,371.6,2022,216,2022-4
19762, BT5B,0.0,331.0,0.0,SL,3,S-00304,1,5,331.0,2022,216,2022-5
19762, BT5B,0.0,294.0,0.0,SL,3,S-00304,1,6,294.0,2022,216,2022-6
19762, BT5B,0.0,259.0,0.0,SL,3,S-00304,1,7,259.0,2022,216,2022-7
19762, BT5B,0.0,311.0,0.0,SL,3,S-00304,1,8,311.0,2022,216,2022-8
19762, BT5B,0.0,298.7,0.0,SL,3,S-00304,1,9,298.7,2022,216,2022-9
19762, BT5B,0.0,314.7,0.0,SL,3,S-00304,1,10,314.7,2022,216,2022-10
19762, BT5B,0.0,349.4,0.0,SL,3,S-00304,1,11,349.4,2022,216,2022-11
19762, BT5B,0.0,384.4,0.0,SL,3,S-00304,1,12,384.4,2022,216,2022-12
39879, BT5B,0.0,249.5,0.0,SL,3,A-03643,1,1,249.5,2022,216,2022-1
39879, BT5B,0.0,207.9,0.0,SL,3,A-03643,1,2,207.9,2022,216,2022-2
39879, BT5B,0.0,210.6,0.0,SL,3,A-03643,1,3,210.6,2022,216,2022-3
39879, BT5B,0.0,208.0,0.0,SL,3,A-03643,1,4,208.0,2022,216,2022-4
39879, BT5B,0.0,199.0,0.0,SL,3,A-03643,1,5,199.0,2022,216,2022-5
39879, BT5B,0.0,319.2,0.0,SL,3,A-03643,1,6,319.2,2022,216,2022-6
39879, BT5B,0.0,328.2,0.0,SL,3,A-03643,1,7,328.2,2022,216,2022-7
39879, BT5B,0.0,217.6,0.0,SL,3,A-03643,1,8,217.6,2022,216,2022-8
39879, BT5B,0.0,144.6,0.0,SL,3,A-03643,1,9,144.6,2022,216,2022-9
39879, BT5B,0.0,236.3,0.0,SL,3,A-03643,1,10,236.3,2022,216,2022-10
39879, BT5B,0.0,182.8,0.0,SL,3,A-03643,1,11,182.8,2022,216,2022-11
39879, BT5B,0.0,200.5,0.0,SL,3,A-03643,1,12,200.5,2022,216,2022-12
39880, BT5B,0.0,402.1,0.0,SL,3,A-03643,1,1,402.1,2022,216,2022-1
39880, BT5B,0.0,365.4,0.0,SL,3,A-03643,1,2,365.4,2022,216,2022-2
39880, BT5B,0.0,355.5,0.0,SL,3,A-03643,1,3,355.5,2022,216,2022-3
39880, BT5B,0.0,357.0,0.0,SL,3,A-03643,1,4,357.0,2022,216,2022-4
39880, BT5B,0.0,336.2,0.0,SL,3,A-03643,1,5,336.2,2022,216,2022-5
39880, BT5B,0.0,361.0,0.0,SL,3,A-03643,1,6,361.0,2022,216,2022-6
39880, BT5B,0.0,349.0,0.0,SL,3,A-03643,1,7,349.0,2022,216,2022-7
39880, BT5B,0.0,1061.0,0.0,SL,3,A-03643,1,8,1061.0,2022,216,2022-8
39880, BT5B,0.0,338.6,0.0,SL,3,A-03643,1,9,338.6,2022,216,2022-9
39880, BT5B,0.0,358.3,0.0,SL,3,A-03643,1,10,358.3,2022,216,2022-10
39880, BT5B,0.0,330.0,0.0,SL,3,A-03643,1,11,330.0,2022,216,2022-11
39880, BT5B,0.0,337.1,0.0,SL,3,A-03643,1,12,337.1,2022,216,2022-12
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,1,0.0,2022,216,2022-1
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,2,0.0,2022,216,2022-2
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,3,0.0,2022,216,2022-3
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,4,0.0,2022,216,2022-4
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,5,0.0,2022,216,2022-5
39881, BT5B,0.0,0.2,0.0,SL,3,A-03643,1,6,0.2,2022,216,2022-6
39881, BT5B,0.0,8.9,0.0,SL,3,A-03643,1,7,8.9,2022,216,2022-7
39881, BT5B,0.0,2.0,0.0,SL,3,A-03643,1,8,2.0,2022,216,2022-8
39881, BT5B,0.0,0.7,0.0,SL,3,A-03643,1,9,0.7,2022,216,2022-9
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,10,0.0,2022,216,2022-10
39881, BT5B,0.0,0.4,0.0,SL,3,A-03643,1,11,0.4,2022,216,2022-11
39881, BT5B,0.0,0.0,0.0,SL,3,A-03643,1,12,0.0,2022,216,2022-12
43215, BT5B,0.0,395.9,0.0,LU,4,A-03644,1,1,395.9,2022,316,2022-1
43215, BT5B,0.0,436.7,0.0,LU,4,A-03644,1,2,436.7,2022,316,2022-2
43215, BT5B,0.0,407.4,0.0,LU,4,A-03644,1,3,407.4,2022,316,2022-3
43215, BT5B,0.0,408.1,0.0,LU,4,A-03644,1,4,408.1,2022,316,2022-4
43215, BT5B,0.0,318.1,0.0,LU,4,A-03644,1,5,318.1,2022,316,2022-5
43215, BT5B,0.0,339.6,0.0,LU,4,A-03644,1,6,339.6,2022,316,2022-6
43215, BT5B,0.0,334.2,0.0,LU,4,A-03644,1,7,334.2,2022,316,2022-7
43215, BT5B,0.0,352.0,0.0,LU,4,A-03644,1,8,352.0,2022,316,2022-8
43215, BT5B,0.0,350.0,0.0,LU,4,A-03644,1,9,350.0,2022,316,2022-9
43215, BT5B,0.0,363.0,0.0,LU,4,A-03644,1,10,363.0,2022,316,2022-10
43215, BT5B,0.0,317.0,0.0,LU,4,A-03644,1,11,317.0,2022,316,2022-11
43215, BT5B,0.0,336.0,0.0,LU,4,A-03644,1,12,336.0,2022,316,2022-12
48111, BT5B,0.0,61.3,0.0,LU,4,A-03646,1,1,61.3,2022,216,2022-1
48111, BT5B,0.0,61.7,0.0,LU,4,A-03646,1,2,61.7,2022,216,2022-2
48111, BT5B,0.0,72.2,0.0,LU,4,A-03646,1,3,72.2,2022,216,2022-3
48111, BT5B,0.0,75.7,0.0,LU,4,A-03646,1,4,75.7,2022,216,2022-4
48111, BT5B,0.0,63.1,0.0,LU,4,A-03646,1,5,63.1,2022,216,2022-5
48111, BT5B,0.0,60.1,0.0,LU,4,A-03646,1,6,60.1,2022,216,2022-6
48111, BT5B,0.0,61.2,0.0,LU,4,A-03646,1,7,61.2,2022,216,2022-7
48111, BT5B,0.0,57.3,0.0,LU,4,A-03646,1,8,57.3,2022,216,2022-8
48111, BT5B,0.0,57.3,0.0,LU,4,A-03646,1,9,57.3,2022,216,2022-9
48111, BT5B,0.0,58.9,0.0,LU,4,A-03646,1,10,58.9,2022,216,2022-10
48111, BT5B,0.0,61.0,0.0,LU,4,A-03646,1,11,61.0,2022,216,2022-11
48111, BT5B,0.0,62.0,0.0,LU,4,A-03646,1,12,62.0,2022,216,2022-12
48245, BT5B,0.0,0.0,0.0,LU,4,A-03644,1,1,0.0,2022,316,2022-1
48245, BT5B,0.0,0.0,0.0,LU,4,A-03644,1,2,0.0,2022,316,2022-2
48245, BT5B,0.0,0.0,0.0,LU,4,A-03644,1,3,0.0,2022,316,2022-3
48245, BT5B,0.0,9.5,0.0,LU,4,A-03644,1,4,9.5,2022,316,2022-4
48245, BT5B,0.0,141.7,0.0,LU,4,A-03644,1,5,141.7,2022,316,2022-5
48245, BT5B,0.0,172.5,0.0,LU,4,A-03644,1,6,172.5,2022,316,2022-6
48245, BT5B,0.0,146.0,0.0,LU,4,A-03644,1,7,146.0,2022,316,2022-7
48245, BT5B,0.0,147.9,0.0,LU,4,A-03644,1,8,147.9,2022,316,2022-8
48245, BT5B,0.0,177.9,0.0,LU,4,A-03644,1,9,177.9,2022,316,2022-9
48245, BT5B,0.0,199.3,0.0,LU,4,A-03644,1,10,199.3,2022,316,2022-10
48245, BT5B,0.0,178.7,0.0,LU,4,A-03644,1,11,178.7,2022,316,2022-11
48245, BT5B,0.0,192.8,0.0,LU,4,A-03644,1,12,192.8,2022,316,2022-12
48851, BT5B,0.0,104.4,0.0,LU,4,A-03646,1,1,104.4,2022,216,2022-1
48851, BT5B,0.0,115.9,0.0,LU,4,A-03646,1,2,115.9,2022,216,2022-2
48851, BT5B,0.0,133.6,0.0,LU,4,A-03646,1,3,133.6,2022,216,2022-3
48851, BT5B,0.0,131.2,0.0,LU,4,A-03646,1,4,131.2,2022,216,2022-4
48851, BT5B,0.0,87.8,0.0,LU,4,A-03646,1,5,87.8,2022,216,2022-5
48851, BT5B,0.0,73.8,0.0,LU,4,A-03646,1,6,73.8,2022,216,2022-6
48851, BT5B,0.0,70.5,0.0,LU,4,A-03646,1,7,70.5,2022,216,2022-7
48851, BT5B,0.0,64.7,0.0,LU,4,A-03646,1,8,64.7,2022,216,2022-8
48851, BT5B,0.0,64.9,0.0,LU,4,A-03646,1,9,64.9,2022,216,2022-9
48851, BT5B,0.0,79.0,0.0,LU,4,A-03646,1,10,79.0,2022,216,2022-10
48851, BT5B,0.0,73.0,0.0,LU,4,A-03646,1,11,73.0,2022,216,2022-11
48851, BT5B,0.0,70.0,0.0,LU,4,A-03646,1,12,70.0,2022,216,2022-12
51139, BT5B,0.0,41.8,0.0,SL,3,A-03643,1,1,41.8,2022,316,2022-1
51139, BT5B,0.0,47.9,0.0,SL,3,A-03643,1,2,47.9,2022,316,2022-2
51139, BT5B,0.0,62.2,0.0,SL,3,A-03643,1,3,62.2,2022,316,2022-3
51139, BT5B,0.0,31.7,0.0,SL,3,A-03643,1,4,31.7,2022,316,2022-4
51139, BT5B,0.0,41.3,0.0,SL,3,A-03643,1,5,41.3,2022,316,2022-5
51139, BT5B,0.0,43.8,0.0,SL,3,A-03643,1,6,43.8,2022,316,2022-6
51139, BT5B,0.0,58.8,0.0,SL,3,A-03643,1,7,58.8,2022,316,2022-7
51139, BT5B,0.0,101.2,0.0,SL,3,A-03643,1,8,101.2,2022,316,2022-8
51139, BT5B,0.0,87.9,0.0,SL,3,A-03643,1,9,87.9,2022,316,2022-9
51139, BT5B,0.0,80.6,0.0,SL,3,A-03643,1,10,80.6,2022,316,2022-10
51139, BT5B,0.0,87.4,0.0,SL,3,A-03643,1,11,87.4,2022,316,2022-11
51139, BT5B,0.0,55.1,0.0,SL,3,A-03643,1,12,55.1,2022,316,2022-12
52197, BT5B,0.0,485.7,0.0,LU,4,A-03731,1,1,485.7,2022,216,2022-1
52197, BT5B,0.0,483.1,0.0,LU,4,A-03731,1,2,483.1,2022,216,2022-2
52197, BT5B,0.0,569.1,0.0,LU,4,A-03731,1,3,569.1,2022,216,2022-3
52197, BT5B,0.0,632.1,0.0,LU,4,A-03731,1,4,632.1,2022,216,2022-4
52197, BT5B,0.0,518.1,0.0,LU,4,A-03731,1,5,518.1,2022,216,2022-5
52197, BT5B,0.0,541.9,0.0,LU,4,A-03731,1,6,541.9,2022,216,2022-6
52197, BT5B,0.0,498.1,0.0,LU,4,A-03731,1,7,498.1,2022,216,2022-7
52197, BT5B,0.0,474.0,0.0,LU,4,A-03731,1,8,474.0,2022,216,2022-8
52197, BT5B,0.0,426.9,0.0,LU,4,A-03731,1,9,426.9,2022,216,2022-9
52197, BT5B,0.0,418.9,0.0,LU,4,A-03731,1,10,418.9,2022,216,2022-10
52197, BT5B,0.0,427.0,0.0,LU,4,A-03731,1,11,427.0,2022,216,2022-11
52197, BT5B,0.0,448.6,0.0,LU,4,A-03731,1,12,448.6,2022,216,2022-12
104815, BT5B,0.0,8.0,0.0,SL,3,C-08901,1,1,8.0,2022,216,2022-1
104815, BT5B,0.0,0.7,0.0,SL,3,C-08901,1,2,0.7,2022,216,2022-2
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,3,0.0,2022,216,2022-3
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,4,0.0,2022,216,2022-4
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,5,0.0,2022,216,2022-5
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,6,0.0,2022,216,2022-6
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,7,0.0,2022,216,2022-7
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,8,0.0,2022,216,2022-8
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,9,0.0,2022,216,2022-9
104815, BT5B,0.0,1.0,0.0,SL,3,C-08901,1,10,1.0,2022,216,2022-10
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,11,0.0,2022,216,2022-11
104815, BT5B,0.0,0.0,0.0,SL,3,C-08901,1,12,0.0,2022,216,2022-12
159123, BT5B,0.0,440.0,0.0,LU,4,S-00307,1,1,440.0,2022,216,2022-1
159123, BT5B,0.0,454.0,0.0,LU,4,S-00307,1,2,454.0,2022,216,2022-2
159123, BT5B,0.0,520.0,0.0,LU,4,S-00307,1,3,520.0,2022,216,2022-3
159123, BT5B,0.0,532.0,0.0,LU,4,S-00307,1,4,532.0,2022,216,2022-4
159123, BT5B,0.0,474.0,0.0,LU,4,S-00307,1,5,474.0,2022,216,2022-5
159123, BT5B,0.0,438.0,0.0,LU,4,S-00307,1,6,438.0,2022,216,2022-6
159123, BT5B,0.0,446.0,0.0,LU,4,S-00307,1,7,446.0,2022,216,2022-7
159123, BT5B,0.0,486.0,0.0,LU,4,S-00307,1,8,486.0,2022,216,2022-8
159123, BT5B,0.0,444.0,0.0,LU,4,S-00307,1,9,444.0,2022,216,2022-9
159123, BT5B,0.0,476.0,0.0,LU,4,S-00307,1,10,476.0,2022,216,2022-10
159123, BT5B,0.0,474.0,0.0,LU,4,S-00307,1,11,474.0,2022,216,2022-11
159123, BT5B,0.0,538.0,0.0,LU,4,S-00307,1,12,538.0,2022,216,2022-12
177158, BT5B,0.0,66.1,0.0,LU,4,S-00744,1,1,66.1,2022,216,2022-1
177158, BT5B,0.0,67.7,0.0,LU,4,S-00744,1,2,67.7,2022,216,2022-2
177158, BT5B,0.0,71.8,0.0,LU,4,S-00744,1,3,71.8,2022,216,2022-3
177158, BT5B,0.0,94.7,0.0,LU,4,S-00744,1,4,94.7,2022,216,2022-4
177158, BT5B,0.0,95.5,0.0,LU,4,S-00744,1,5,95.5,2022,216,2022-5
177158, BT5B,0.0,88.0,0.0,LU,4,S-00744,1,6,88.0,2022,216,2022-6
177158, BT5B,0.0,89.0,0.0,LU,4,S-00744,1,7,89.0,2022,216,2022-7
177158, BT5B,0.0,84.4,0.0,LU,4,S-00744,1,8,84.4,2022,216,2022-8
177158, BT5B,0.0,87.6,0.0,LU,4,S-00744,1,9,87.6,2022,216,2022-9
177158, BT5B,0.0,86.7,0.0,LU,4,S-00744,1,10,86.7,2022,216,2022-10
177158, BT5B,0.0,87.8,0.0,LU,4,S-00744,1,11,87.8,2022,216,2022-11
177158, BT5B,0.0,96.9,0.0,LU,4,S-00744,1,12,96.9,2022,216,2022-12
185355, BT5B,0.0,164.0,0.0,SL,3,S-00303,1,1,164.0,2022,216,2022-1
185355, BT5B,0.0,158.8,0.0,SL,3,S-00303,1,2,158.8,2022,216,2022-2
185355, BT5B,0.0,168.1,0.0,SL,3,S-00303,1,3,168.1,2022,216,2022-3
185355, BT5B,0.0,185.5,0.0,SL,3,S-00303,1,4,185.5,2022,216,2022-4
185355, BT5B,0.0,177.1,0.0,SL,3,S-00303,1,5,177.1,2022,216,2022-5
185355, BT5B,0.0,184.7,0.0,SL,3,S-00303,1,6,184.7,2022,216,2022-6
185355, BT5B,0.0,161.8,0.0,SL,3,S-00303,1,7,161.8,2022,216,2022-7
185355, BT5B,0.0,166.5,0.0,SL,3,S-00303,1,8,166.5,2022,216,2022-8
185355, BT5B,0.0,148.2,0.0,SL,3,S-00303,1,9,148.2,2022,216,2022-9
185355, BT5B,0.0,150.3,0.0,SL,3,S-00303,1,10,150.3,2022,216,2022-10
185355, BT5B,0.0,155.0,0.0,SL,3,S-00303,1,11,155.0,2022,216,2022-11
185355, BT5B,0.0,155.0,0.0,SL,3,S-00303,1,12,155.0,2022,216,2022-12
185980, BT5B,0.0,214.3,0.0,SL,3,S-00303,1,1,214.3,2022,216,2022-1
185980, BT5B,0.0,183.9,0.0,SL,3,S-00303,1,2,183.9,2022,216,2022-2
185980, BT5B,0.0,163.8,0.0,SL,3,S-00303,1,3,163.8,2022,216,2022-3
185980, BT5B,0.0,150.2,0.0,SL,3,S-00303,1,4,150.2,2022,216,2022-4
185980, BT5B,0.0,140.2,0.0,SL,3,S-00303,1,5,140.2,2022,216,2022-5
185980, BT5B,0.0,140.0,0.0,SL,3,S-00303,1,6,140.0,2022,216,2022-6
185980, BT5B,0.0,123.0,0.0,SL,3,S-00303,1,7,123.0,2022,216,2022-7
185980, BT5B,0.0,153.7,0.0,SL,3,S-00303,1,8,153.7,2022,216,2022-8
185980, BT5B,0.0,143.0,0.0,SL,3,S-00303,1,9,143.0,2022,216,2022-9
185980, BT5B,0.0,150.0,0.0,SL,3,S-00303,1,10,150.0,2022,216,2022-10
185980, BT5B,0.0,137.0,0.0,SL,3,S-00303,1,11,137.0,2022,216,2022-11
185980, BT5B,0.0,148.0,0.0,SL,3,S-00303,1,12,148.0,2022,216,2022-12
200296, BT5B,0.0,248.3,0.0,SL,3,S-00305,1,1,248.3,2022,316,2022-1
200296, BT5B,0.0,97.7,0.0,SL,3,S-00305,1,2,97.7,2022,316,2022-2
200296, BT5B,0.0,200.0,0.0,SL,3,S-00305,1,3,200.0,2022,316,2022-3
200296, BT5B,0.0,151.0,0.0,SL,3,S-00305,1,4,151.0,2022,316,2022-4
200296, BT5B,0.0,165.0,0.0,SL,3,S-00305,1,5,165.0,2022,316,2022-5
200296, BT5B,0.0,491.0,0.0,SL,3,S-00305,1,6,491.0,2022,316,2022-6
200296, BT5B,0.0,39.0,0.0,SL,3,S-00305,1,7,39.0,2022,316,2022-7
200296, BT5B,0.0,53.0,0.0,SL,3,S-00305,1,8,53.0,2022,316,2022-8
200296, BT5B,0.0,136.0,0.0,SL,3,S-00305,1,9,136.0,2022,316,2022-9
200296, BT5B,0.0,135.0,0.0,SL,3,S-00305,1,10,135.0,2022,316,2022-10
200296, BT5B,0.0,165.0,0.0,SL,3,S-00305,1,11,165.0,2022,316,2022-11
200296, BT5B,0.0,170.0,0.0,SL,3,S-00305,1,12,170.0,2022,316,2022-12
203475, BT5B,0.0,137.7,0.0,SL,3,S-00305,1,1,137.7,2022,316,2022-1
203475, BT5B,0.0,139.9,0.0,SL,3,S-00305,1,2,139.9,2022,316,2022-2
203475, BT5B,0.0,124.1,0.0,SL,3,S-00305,1,3,124.1,2022,316,2022-3
203475, BT5B,0.0,123.0,0.0,SL,3,S-00305,1,4,123.0,2022,316,2022-4
203475, BT5B,0.0,123.0,0.0,SL,3,S-00305,1,5,123.0,2022,316,2022-5
203475, BT5B,0.0,136.0,0.0,SL,3,S-00305,1,6,136.0,2022,316,2022-6
203475, BT5B,0.0,129.5,0.0,SL,3,S-00305,1,7,129.5,2022,316,2022-7
203475, BT5B,0.0,137.5,0.0,SL,3,S-00305,1,8,137.5,2022,316,2022-8
203475, BT5B,0.0,130.0,0.0,SL,3,S-00305,1,9,130.0,2022,316,2022-9
203475, BT5B,0.0,132.0,0.0,SL,3,S-00305,1,10,132.0,2022,316,2022-10
203475, BT5B,0.0,119.3,0.0,SL,3,S-00305,1,11,119.3,2022,316,2022-11
203475, BT5B,0.0,107.7,0.0,SL,3,S-00305,1,12,107.7,2022,316,2022-12
204766, BT5B,0.0,115.5,0.0,LU,4,S-00744,1,1,115.5,2022,216,2022-1
204766, BT5B,0.0,110.3,0.0,LU,4,S-00744,1,2,110.3,2022,216,2022-2
204766, BT5B,0.0,115.3,0.0,LU,4,S-00744,1,3,115.3,2022,216,2022-3
204766, BT5B,0.0,46.5,0.0,LU,4,S-00744,1,4,46.5,2022,216,2022-4
204766, BT5B,0.0,29.4,0.0,LU,4,S-00744,1,5,29.4,2022,216,2022-5
204766, BT5B,0.0,50.5,0.0,LU,4,S-00744,1,6,50.5,2022,216,2022-6
204766, BT5B,0.0,103.5,0.0,LU,4,S-00744,1,7,103.5,2022,216,2022-7
205515, BT5B,0.0,186.2,0.0,LU,4,S-00744,1,1,186.2,2022,216,2022-1
205515, BT5B,0.0,195.0,0.0,LU,4,S-00744,1,2,195.0,2022,216,2022-2
205515, BT5B,0.0,190.4,0.0,LU,4,S-00744,1,3,190.4,2022,216,2022-3
205515, BT5B,0.0,186.9,0.0,LU,4,S-00744,1,4,186.9,2022,216,2022-4
205515, BT5B,0.0,171.5,0.0,LU,4,S-00744,1,5,171.5,2022,216,2022-5
205515, BT5B,0.0,177.0,0.0,LU,4,S-00744,1,6,177.0,2022,216,2022-6
205515, BT5B,0.0,176.2,0.0,LU,4,S-00744,1,7,176.2,2022,216,2022-7
205732, BT5B,0.0,1.8,0.0,LU,4,S-00744,1,1,1.8,2022,216,2022-1
205732, BT5B,0.0,5.0,0.0,LU,4,S-00744,1,2,5.0,2022,216,2022-2
205732, BT5B,0.0,3.3,0.0,LU,4,S-00744,1,3,3.3,2022,216,2022-3
205732, BT5B,0.0,5.9,0.0,LU,4,S-00744,1,4,5.9,2022,216,2022-4
205732, BT5B,0.0,9.2,0.0,LU,4,S-00744,1,5,9.2,2022,216,2022-5
